toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
105.01,144065872,KP,22h29m49.88s,3374578240,-48d00m11.16s,-480030990,919760000,52,-52,0,-68610000,69,-69,0,24590845850100,110,-110,0,21846669,5,-5,0,28652800,90748,-90748,0,117080228549,349285660,-349285660,0,137028527,6619751,-6619751,0,13621381428,,,,15494409801,,,,94995000,6,-6,0,1375440000,7905000,-7905000,0,56300000000,,,0,43775900,,,0,12382400,596985,-596985,0,2018-09-05 18:49:20,2025-03-25 16:00:01
1050.01,66818296,KP,15h59m50.94s,2399622480,-28d03m42.46s,-280617940,-81000000,102,-102,0,-96390000,55,-55,0,24593555456300,257,-257,0,37354838,21,-21,0,41420000,450000,-450000,0,170300000000,2717320,-2717320,0,212315000,11957900,-11957900,0,12921900000,,,,16700000000,,,,110261000,6,-6,0,4059080000,86000000,-86000000,0,66500000000,,,0,41639000,,,0,15700000,900000,-900000,0,2019-07-15 19:20:05,2022-10-05 10:10:01
1051.01,259863352,FA,02h41m27.83s,403659390,-71d27m45.9s,-714627490,1681700000,2000,-2000,0,-560400000,2000,-2000,0,24586577366250,7425,-7425,0,217016690,95323,-95323,0,82676424,5088978,-5088978,0,2116567325,251326920,-251326920,0,23751494,6983451,-6983451,0,520950000,,,,6852000000,,,,71278000,6,-6,0,531914900,,,0,56250000000,800000000,-800000000,0,44380000,,,0,15648600,1866290,-1866290,0,2019-08-16 20:20:45,2024-09-17 10:08:02
1052.01,317060587,CP,22h30m02.47s,3375102740,-75d38m47.62s,-756465610,-633270000,46,-46,0,-19420000,44,-44,0,24583329412290,2642,-2642,0,91398040,1109,-1109,0,30912936,6627002,-6627002,0,3584157801,337214740,-337214740,0,30629855,28175755,-28175755,0,2430117630,,,,10069932829,,,,90197000,6,-6,0,1298040000,5575000,-5575000,0,59582000000,760000000,-760000000,0,43400000,1200000,-1200000,0,15800000,1651230,-1651230,0,2019-08-16 20:20:47,2023-07-24 12:03:31
1053.01,112395568,FP,19h23m54.51s,2909771170,-33d21m05.1s,-333514160,-186920000,65,-65,0,-81920000,59,-59,0,24586579991790,1553,-1553,0,57426250,6210,-6210,0,28602930,2304990,-2304990,0,11057608670,879267300,-879267300,0,130885320,36366680,-36366680,0,,,,,,,,,88849000,6,-6,0,2637290000,28735000,-28735000,0,56640000000,1880000000,-1880000000,0,32657400,3552610,-3552610,0,38695900,6445680,-6445680,0,2019-08-16 20:20:42,2024-09-19 10:08:01
1054.01,366989877,CP,20h08m27.4s,3021141740,-54d19m03s,-543175010,15940000,54,-54,0,-159030000,49,-49,0,24601227001390,19948,-19948,0,155077855,2372,-2372,0,45650000,4270000,-4270000,0,5130000000,254443000,-254443000,0,24343200,1429570,-1429570,0,880718000,,,,8530000000,,,,84362000,6,-6,0,884343000,2817500,-2817500,0,61220000000,1940000000,-1940000000,0,43088100,2685550,-2685550,0,11700000,500000,-500000,0,2019-08-16 20:20:48,2023-09-14 16:02:01
1055.01,320004517,CP,19h33m08.79s,2932866150,-54d31m57.82s,-545327280,1084390000,74,-74,0,-826320000,52,-52,0,24586610627110,867,-867,0,174713078,176,-176,0,44284819,990118,-990118,0,11997541483,288726270,-288726270,0,35766828,2409907,-2409907,0,533700317,,,,6893568807,,,,80888000,6,-6,0,572651000,1869500,-1869500,0,57835400000,78242900,-78242900,0,44992500,192310,-192310,0,9746690,546984,-546984,0,2019-08-16 20:20:47,2024-10-01 10:08:01
1056.01,421894914,PC,22h37m02.09s,3392587030,-76d55m03.38s,-769176050,97160000,41,-41,0,-201680000,44,-44,0,24583260624240,1997,-1997,0,53079507,191,-191,0,32158594,2920944,-2920944,0,3913830934,267662960,-267662960,0,30486928,3630359,-3630359,0,6032401116,,,,12639861129,,,,96663000,6,-6,0,1683540000,6765000,-6765000,0,61243000000,830000000,-830000000,0,43800000,1600000,-1600000,0,13696300,633668,-633668,0,2019-08-16 20:20:50,2024-03-14 16:54:32
1057.01,323132914,PC,08h31m59.26s,1279969170,-78d24m27.23s,-784075640,1177210000,81,-81,0,-245650000,76,-76,0,24586073509010,3080,-3080,0,511701501,1962,-1962,0,66641048,2877187,-2877187,0,8514547808,361218760,-361218760,0,29366826,2657500,-2657500,0,112148229,,,,4667322968,,,,94091000,6,-6,0,982855000,2672500,-2672500,0,55990000000,1870000000,-1870000000,0,44613800,2699800,-2699800,0,9433560,456583,-456583,0,2019-08-16 20:20:47,2024-12-05 16:02:02
1058.01,31553893,PC,19h15m38.83s,2889117720,-31d47m26.93s,-317908130,32260000,82,-82,0,-163230000,67,-67,0,24586630231290,4563,-4563,0,111296441,603,-603,0,70473822,3110119,-3110119,0,9516169809,607110020,-607110020,0,128402271,8162001,-8162001,0,12556817164,,,,15182372485,,,,93781000,7,-7,0,3388310000,67050000,-67050000,0,57850000000,1890000000,-1890000000,0,43440000,20035600,-20035600,0,34475601,1744170,-1744170,0,2019-08-16 20:20:41,2024-04-25 10:08:01
1059.01,380783252,PC,17h58m51.48s,2697145030,-60d55m21.82s,-609227270,42970000,37,-37,0,-2074090000,34,-34,0,24601063375190,382,-382,0,94496506,28,-28,0,20210000,270000,-270000,0,197500000000,167663000,-167663000,0,170216000,11024900,-11024900,0,385799000,,,,6940000000,,,,97825000,6,-6,0,988783000,4197000,-4197000,0,55090000000,1860000000,-1860000000,0,43975800,20040800,-20040800,0,9400000,600000,-600000,0,2019-08-16 20:20:49,2023-10-16 16:02:02
106.01,38846515,KP,04h35m50.36s,689598160,-64d01m37.34s,-640270390,108450000,35,-35,0,-4990000,52,-52,0,24602016385830,127,-127,0,28493825,3,-3,0,35670000,530000,-530000,0,80490000000,250232000,-250232000,0,163869000,7347040,-7347040,0,20058300000,,,,18640000000,,,,103157000,6,-6,0,3644110000,27290000,-27290000,0,69000000000,,,0,44380000,,,0,17700000,800000,-800000,0,2019-05-07 17:42:35,2023-11-16 16:02:02
1060.01,101230735,APC,19h57m09.84s,2992909950,-48d56m04.11s,-489344760,22240000,286,-286,0,-146040000,228,-228,0,24601495362260,1995,-1995,0,20685633,40,-40,0,3730000,650000,-650000,0,5020000000,1692020000,-1692020000,0,38973900,4173060,-4173060,0,244090000,,,,6190000000,,,,96652000,6,-6,0,1284910000,33745000,-33745000,0,56879000000,760000000,-760000000,0,46000000,1200000,-1200000,0,11400000,700000,-700000,0,2019-08-16 20:20:42,2023-10-16 16:02:02
1061.01,253990973,FP,18h58m45.34s,2846889080,-41d14m32.94s,-412424830,249780000,89,-89,0,-717900000,91,-91,0,24586542532490,3078,-3078,0,5409330,1070,-1070,0,16743370,3297570,-3297570,0,2573474590,276412140,-276412140,0,22850100,5732300,-5732300,0,,,,,,,,,97345000,6,-6,0,1331710000,6935000,-6935000,0,55250000000,1860000000,-1860000000,0,42534200,2966700,-2966700,0,12193500,1645800,-1645800,0,2019-08-16 20:20:44,2021-10-29 12:59:15
1062.01,299799658,CP,02h32m29.03s,381209680,-78d01m25.26s,-780236830,1078470000,45,-45,0,307320000,42,-42,0,24601772004290,1332,-1332,0,41150576,56,-56,0,10800000,3230000,-3230000,0,4870000000,508548000,-508548000,0,23005700,1683300,-1683300,0,773573000,,,,8260000000,,,,94780000,6,-6,0,821733000,1632000,-1632000,0,53940000000,1850000000,-1850000000,0,45094200,2760770,-2760770,0,8900000,500000,-500000,0,2019-08-16 20:20:47,2023-10-16 16:02:02
1063.01,406976746,PC,15h22m13.32s,2305554930,-83d03m22.37s,-830562140,-891250000,41,-41,0,-96000000,44,-44,0,24586293916810,1492,-1492,0,100665238,237,-237,0,24023189,1599323,-1599323,0,8399044871,475508350,-475508350,0,27272824,2128311,-2128311,0,548791715,,,,6941792631,,,,90689000,6,-6,0,611201000,1009000,-1009000,0,55520000000,1870000000,-1870000000,0,46178300,2634630,-2634630,0,7917420,453065,-453065,0,2019-08-16 20:20:49,2025-07-09 16:00:02
1064.01,79748331,CP,19h44m00.94s,2960039350,-47d33m43.31s,-475620300,-34570000,124,-124,0,-1008910000,72,-72,0,24586566684780,1185,-1185,0,64438657,165,-165,0,19309449,3014965,-3014965,0,11219512275,761576460,-761576460,0,24603440,16387280,-16387280,0,608313050,,,,7122812841,,,,100059000,6,-6,0,680726000,3620000,-3620000,0,48030000000,1780000000,-1780000000,0,45207900,20034800,-20034800,0,7371890,567035,-567035,0,2019-08-16 20:20:42,2024-04-25 10:08:01
1064.02,79748331,CP,19h44m00.94s,2960039350,-47d33m43.31s,-475620300,-34570000,124,-124,0,-1008910000,72,-72,0,24586644901320,1696,-1696,0,122265595,269,-269,0,21904379,4219775,-4219775,0,12063693293,866094400,-866094400,0,26014766,17533404,-17533404,0,258970378,,,,5753502049,,,,100059000,6,-6,0,680726000,3620000,-3620000,0,48030000000,1780000000,-1780000000,0,45207900,20034800,-20034800,0,7371890,567035,-567035,0,2019-08-16 20:20:42,2024-04-25 10:08:01
1065.01,7088246,KP,19h05m28.02s,2863667500,-50d04m02.46s,-500673500,73150000,37,-37,0,-8620000,29,-29,0,24586543479940,2094,-2094,0,21603440,2760,-2760,0,18288540,1448100,-1448100,0,193579929920,14876189000,-14876189000,0,225035410,175002040,-175002040,0,,,,,,,,,132851000,6,-6,0,6390040000,94715000,-94715000,0,57800000000,,,0,43292800,,,0,12000000,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15
1066.01,201604954,KP,19h00m23.16s,2850965170,-54d53m36.03s,-548933410,39900000,54,-54,0,-371900000,42,-42,0,24586578325370,1239,-1239,0,46061840,3920,-3920,0,31216430,788770,-788770,0,137930348670,10315532000,-10315532000,0,129622190,5821830,-5821830,0,,,,,,,,,119707000,6,-6,0,3538910000,49190000,-49190000,0,56700000000,,,0,43925000,,,0,10700000,,,0,2019-08-16 20:20:44,2021-10-29 12:59:15
1067.01,201642601,KP,19h14m41.28s,2886720050,-59d34m45.66s,-595793500,31250000,31,-31,0,61460000,29,-29,0,24586569878740,501,-501,0,31316735,33,-33,0,24579197,815638,-815638,0,149156943722,3079136400,-3079136400,0,94995191,3442331,-3442331,0,1486544991,,,,8905622134,,,,131686000,6,-6,0,2636090000,16590000,-16590000,0,43510000000,1670000000,-1670000000,0,44380000,,,0,7670100,,,0,2019-08-16 20:20:44,2024-03-14 16:54:32
1068.01,6663331,KP,18h57m35.94s,2843997620,-49d08m18.65s,-491385130,110960000,44,-44,0,-57640000,42,-42,0,24586566332310,1251,-1251,0,31803620,2470,-2470,0,21115210,1062580,-1062580,0,211924633240,6824742400,-6824742400,0,134464870,6006790,-6006790,0,,,,,,,,,132887000,6,-6,0,5353830000,78145000,-78145000,0,54980000000,,,0,44793400,,,0,9200000,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15
1069.01,31858843,KP,19h17m55.01s,2894792120,-32d51m36.45s,-328601240,-167780000,108,-108,0,-318030000,89,-89,0,24601473787640,256,-256,0,29776446,8,-8,0,29620000,990000,-990000,0,130220000000,1230520000,-1230520000,0,144339000,7657650,-7657650,0,7583240000,,,,14610000000,,,,104293000,6,-6,0,1979960000,30380000,-30380000,0,57030000000,1880000000,-1880000000,0,42582400,2982820,-2982820,0,12200000,600000,-600000,0,2019-08-16 20:20:41,2023-10-16 16:02:02
107.01,92352620,KP,20h55m07.98s,3137832390,-34d08m08.7s,-341357510,263760000,78,-78,0,-449470000,59,-59,0,24601769933340,449,-449,0,39502008,26,-26,0,44440000,460000,-460000,0,139140000000,959899000,-959899000,0,205357000,8996640,-8996640,0,10093800000,,,,15700000000,,,,96433000,6,-6,0,2112110000,24835000,-24835000,0,61530000000,,,0,41807700,,,0,17100000,700000,-700000,0,2018-09-05 18:49:20,2023-11-15 16:02:02
1070.01,31858844,FP,19h17m54.85s,2894785410,-32d51m40.78s,-328613270,,,,,,,,,24586555792410,532,-532,0,29776152,978,-978,0,32569700,302260,-302260,0,432181116830,4167277800,-4167277800,0,268842300,1969780,-1969780,0,8732700000,,,,13865000000,,,,157114000,23,-23,0,,,,0,57400000000,,,0,42921900,,,0,12800000,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15
1071.01,120247528,KP,18h40m44.2s,2801841690,-58d27m33.8s,-584593880,-270940000,52,-52,0,-308970000,48,-48,0,24586553940590,376,-376,0,35544026,20,-20,0,20550535,377042,-377042,0,101648753396,2907488700,-2907488700,0,132006770,7620152,-7620152,0,5150014435,,,,12149876435,,,,115803000,6,-6,0,2901980000,29370000,-29370000,0,56390000000,1880000000,-1880000000,0,43717200,20038700,-20038700,0,11149900,591758,-591758,0,2019-08-16 20:20:42,2025-08-29 16:00:02
1072.01,140830390,FP,05h02m30.55s,756273070,-72d54m50.39s,-729139980,16790000,43,-43,0,327970000,40,-40,0,24592117321460,2195,-2195,0,128379689,31236,-31236,0,98464123,1878411,-1878411,0,105390192794,3610093400,-3610093400,0,254886382,13767760,-13767760,0,3741290000,,,,12250000000,,,,117106000,6,-6,0,7038780000,106960000,-106960000,0,57650000000,1890000000,-1890000000,0,43477300,20035800,-20035800,0,24494000,1169900,-1169900,0,2019-08-16 20:20:43,2021-10-29 12:59:15
1073.01,158297421,CP,19h09m56.26s,2874844020,-49d39m53.79s,-496649420,38270000,58,-58,0,48780000,38,-38,0,24590364728120,1293,-1293,0,39228016,122,-122,0,18736007,798146,-798146,0,315109004906,10478658000,-10478658000,0,133368705,4312808,-4312808,0,911675890,,,,7880973496,,,,136699000,6,-6,0,3006700000,38060000,-38060000,0,44440000000,1680000000,-1680000000,0,44380000,,,0,6983000,,,0,2019-08-16 20:20:43,2021-12-09 10:10:02
1074.01,327301957,PC,20h43m02.64s,3107610040,-72d00m36.96s,-720102670,200310000,42,-42,0,421750000,54,-54,0,24586626526850,3188,-3188,0,139428705,585,-585,0,37522756,6019145,-6019145,0,10153955430,879307900,-879307900,0,24233421,11757723,-11757723,0,280927293,,,,5871759148,,,,106339000,6,-6,0,1073560000,4080000,-4080000,0,52060000000,1830000000,-1830000000,0,46309500,2805790,-2805790,0,7416710,479724,-479724,0,2019-08-16 20:20:47,2024-09-19 10:08:01
1075.01,351601843,CP,20h39m53.09s,3099712090,-65d26m58.92s,-654496990,-997370000,23,-23,0,-599500000,39,-39,0,24586542495030,554,-554,0,6047392,56,-56,0,10403847,2214539,-2214539,0,10276833479,644610100,-644610100,0,18625587,14926332,-14926332,0,5280253155,,,,12225973095,,,,111186000,7,-7,0,614592000,943500,-943500,0,40460000000,1700000000,-1700000000,0,46096300,2306780,-2306780,0,5803370,172756,-172756,0,2019-08-16 20:20:48,2024-09-09 10:08:01
1076.01,360742636,KP,19h38m32.09s,2946336940,-55d19m48.97s,-553302690,53820000,51,-51,0,-381120000,47,-47,0,24586541632570,119,-119,0,25495611,7,-7,0,26173308,193336,-193336,0,149214021936,819604340,-819604340,0,129171288,6510275,-6510275,0,7571284067,,,,13378645148,,,,112474000,6,-6,0,2484600000,21455000,-21455000,0,56590000000,,,0,44465300,,,0,10399700,519397,-519397,0,2019-08-16 20:20:48,2024-09-09 10:08:01
1077.01,369960846,PC,11h35m14.59s,1738107980,-88d05m46.37s,-880962130,-227880000,32,-32,0,99770000,31,-31,0,24586541027390,206,-206,0,16062693,10,-10,0,19561305,446816,-446816,0,167253019333,2161440100,-2161440100,0,126436029,3239791,-3239791,0,8442700581,,,,13748018137,,,,134610000,6,-6,0,4636830000,33225000,-33225000,0,51920000000,1820000000,-1820000000,0,44617000,20036800,-20036800,0,9843260,,,0,2019-08-16 20:20:48,2024-03-14 16:54:32
1078.01,370133522,CP,20h27m42.88s,3069286460,-56d27m44.23s,-564622870,4244140000,73,-73,0,-12306200000,73,-73,0,24586541033200,362,-362,0,5182425,42,-42,0,8565249,753501,-753501,0,8318920424,407684800,-407684800,0,13485121,900143,-900143,0,2551405815,,,,10193295979,,,,101165000,7,-7,0,203730000,192000,-192000,0,33250000000,1020000000,-1020000000,0,48869300,989410,-989410,0,3909890,117402,-117402,0,2019-08-16 20:20:48,2024-09-09 10:08:01
1079.01,379240073,PC,18h52m28.68s,2831194920,-55d23m16.54s,-553879280,-14790000,49,-49,0,-26770000,43,-43,0,24586563803570,1990,-1990,0,31644075,122,-122,0,20576293,2198119,-2198119,0,56034635466,5920081000,-5920081000,0,148814743,11265037,-11265037,0,22061550476,,,,17479490013,,,,131284000,6,-6,0,11792700000,459100000,-459100000,0,65190000000,1940000000,-1940000000,0,42206800,,,0,17234000,,,0,2019-08-16 20:20:49,2024-02-29 10:08:02
108.01,289793076,KP,21h07m50.76s,3169614800,-26d05m48.19s,-260967200,34790000,63,-63,0,-103130000,38,-38,0,24583280838300,439,-439,0,30440541,43,-43,0,25984575,611654,-611654,0,222360165376,4905109300,-4905109300,0,121086799,2679916,-2679916,0,3159871326,,,,10753184542,,,,131630000,10,-10,0,4218550000,83390000,-83390000,0,55230000000,,,0,45219200,,,0,8098680,,,0,2018-09-05 18:49:20,2021-10-29 12:59:15
1080.01,161032923,PC,18h25m28.4s,2763683250,-52d12m52.46s,-522145730,-2702930000,107,-107,0,-695520000,109,-109,0,24586540605770,1219,-1219,0,39652485,122,-122,0,10112593,5740471,-5740471,0,36807544436,4580681500,-4580681500,0,12305102,10583848,-10583848,0,52829448,,,,3866684768,,,,127067000,7,-7,0,255590000,541000,-541000,0,32960000000,640000000,-640000000,0,49663600,4075840,-4075840,0,1999880,59812,-59812,0,2019-08-16 20:20:43,2024-04-25 10:08:01
1081.01,253728991,PC,18h48m33.7s,2821404090,-40d06m42.37s,-401117700,-52140000,1083,-1083,0,-59180000,1083,-1083,0,24586540261190,2567,-2567,0,29827800,4420,-4420,0,31095280,1106960,-1106960,0,61362316620,3158986500,-3158986500,0,114670110,114753160,-114753160,0,,,,,,,,,115247000,6,-6,0,3540500000,,,0,60270000000,1920000000,-1920000000,0,42997800,20042000,-20042000,0,12397500,12397500,-12397500,0,2019-08-16 20:20:44,2021-10-29 12:59:15
1082.01,261108236,PC,05h33m06.19s,832758090,-80d48m55.72s,-808154780,-102820000,42,-42,0,456850000,50,-50,0,24586260856960,3152,-3152,0,163469053,504,-504,0,35865698,2242998,-2242998,0,22124257252,1072091400,-1072091400,0,35059571,3785092,-3785092,0,89995944,,,,4417489067,,,,118835000,6,-6,0,1002480000,2538500,-2538500,0,43100000000,1730000000,-1730000000,0,45734500,2305110,-2305110,0,6496130,616131,-616131,0,2019-08-16 20:20:45,2024-03-11 10:08:02
1083.01,322270620,PC,19h47m17.33s,2968221940,-87d19m22.12s,-873228100,-826910000,45,-45,0,-2907160000,55,-55,0,24586279159740,2201,-2201,0,129802953,343,-343,0,25034417,8578907,-8578907,0,24072608671,1997871200,-1997871200,0,24241912,16760336,-16760336,0,47341229,,,,3762093904,,,,120936000,7,-7,0,689109000,1250000,-1250000,0,36140000000,640000000,-640000000,0,48125700,3594560,-3594560,0,4913230,146852,-146852,0,2019-08-16 20:20:47,2024-12-05 16:02:02
1084.01,380589029,KP,17h55m33.77s,2688907070,-61d44m50.64s,-617474000,10310000,40,-40,0,-175770000,41,-41,0,24586539733050,130,-130,0,13484961,6,-6,0,24074261,218727,-218727,0,184637636682,1227892500,-1227892500,0,158824638,8602182,-8602182,0,27069606225,,,,18396713042,,,,122851000,6,-6,0,4941820000,121740000,-121740000,0,63460000000,,,0,43848400,,,0,11475900,616130,-616130,0,2019-08-16 20:20:49,2024-09-09 10:08:01
1085.01,381979901,APC,05h10m25.3s,776053990,-59d32m08.39s,-595356640,15840000,1171,-1171,0,177110000,1171,-1171,0,24600411750970,860,-860,0,32541181,8,-8,0,43410000,180000,-180000,0,136200000000,1180460,-1180460,0,149476000,,,0,14364500000,,,,,,,,116577000,6,-6,0,4440660000,,,0,61020000000,1930000000,-1930000000,0,42864900,20048600,-20048600,0,12800000,,,0,2019-08-16 20:20:49,2023-07-12 16:02:01
1086.01,468148930,PC,20h22m16.76s,3055698200,-88d34m06.58s,-885684950,168670000,35,-35,0,-146830000,35,-35,0,24586552914990,741,-741,0,37178828,41,-41,0,55277827,1120406,-1120406,0,48648405125,797731500,-797731500,0,146986197,8573183,-8573183,0,19251426172,,,,16894116185,,,,122303000,6,-6,0,7363970000,110600000,-110600000,0,58180000000,1900000000,-1900000000,0,43378700,20035300,-20035300,0,20840001,1061310,-1061310,0,2019-08-16 20:20:50,2024-04-25 10:08:01
1087.01,426077080,FP,15h52m00.24s,2380010110,-76d29m36.56s,-764934900,-53380000,41,-41,0,-92670000,54,-54,0,24586307719400,2800,-2800,0,93099200,20900,-20900,0,34640000,2320000,-2320000,0,22200000000,13945600,-13945600,0,142968000,7778750,-7778750,0,2152080000,,,,10670000000,,,,94142000,6,-6,0,4162500000,50190000,-50190000,0,69070000000,1355000000,-1355000000,0,36300000,900000,-900000,0,30900000,1400000,-1400000,0,2019-08-06 19:30:24,2021-10-29 12:59:15
1088.01,343648136,FA,18h09m14.73s,2723113830,-76d18m03.44s,-763009550,-235490000,47,-47,0,-450790000,54,-54,0,24586263895500,2220,-2220,0,11539500,1700,-1700,0,22360000,1030000,-1030000,0,15500000000,16721900,-16721900,0,54836400,3247370,-3247370,0,35343000000,,,,21480000000,,,,104613000,6,-6,0,2409010000,19800000,-19800000,0,60930000000,1310000000,-1310000000,0,42000000,800000,-800000,0,14000000,700000,-700000,0,2019-08-06 19:30:24,2021-10-29 12:59:15
1089.01,129319156,FP,15h15m22.33s,2288430600,-52d53m09.56s,-528859890,-101610000,125,-125,0,-58710000,125,-125,0,24586431026400,4880,-4880,0,47370300,45300,-45300,0,39020000,4810000,-4810000,0,24100000000,13808700000,-13808700000,0,257144000,102479000,-102479000,0,538210000000,,,,42430000000,,,,103918000,10,-10,0,7781270000,350600000,-350600000,0,116000000000,3682000000,-3682000000,0,41300000,700000,-700000,0,24800000,1300000,-1300000,0,2019-08-06 19:30:00,2021-10-29 12:59:15
109.01,29344935,KP,20h52m51.71s,3132154750,-25d41m14.55s,-256873760,10530000,52,-52,0,-98810000,29,-29,0,24583261274790,478,-478,0,27667600,25,-25,0,26872178,726354,-726354,0,149474387827,2908462500,-2908462500,0,122867389,3063938,-3063938,0,5058840075,,,,12095741229,,,,132366000,7,-7,0,5130110000,91275000,-91275000,0,53460000000,,,0,44882300,,,0,9848660,,,0,2018-09-05 18:34:19,2024-09-09 10:08:01
1090.01,361034196,FP,16h08m03.92s,2420163150,-68d35m19.8s,-685888320,59890000,34,-34,0,25140000,49,-49,0,24586289631600,2200,-2200,0,21929600,3000,-3000,0,45860000,790000,-790000,0,49337400000,7042120000,-7042120000,0,227769000,86901500,-86901500,0,318835000000,,,,37220000000,,,,100196000,6,-6,0,5665020000,112155000,-112155000,0,70098000000,1842000000,-1842000000,0,36000000,6100000,-6100000,0,29500000,1600000,-1600000,0,2019-08-06 19:30:00,2021-10-29 12:59:15
