kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
7622486,K01447.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,40246498970,161,-161,1613065770,342,-342,8770,620,-580,602030,1720,-1720,1590000000,421000,-421000,97.54,26000,-31700,768.0,,,82.27,65.23,-49.85,420.90,1,q1_q17_dr25_tce,6594.00,187.00,-234.00,4051,293,-158,1.6910,4500,-5500,296025090,43234875,13092
7622486,K01447.02,,FALSE POSITIVE,FALSE POSITIVE,9570,0,1,0,0,2279996620,"10,7","-10,7",1336406490,391,-391,7390,70,-110,577770,3620,-3620,128000000,51500,-51500,20.74,5520,-6750,2000.0,,,3775.07,2992.77,-2287.62,366.80,2,q1_q17_dr25_tce,6594.00,187.00,-234.00,4051,293,-158,1.6910,4500,-5500,296025090,43234875,13092
9705459,K01448.01,,FALSE POSITIVE,FALSE POSITIVE,8670,0,1,0,0,2486586170,24,-24,1341103640,781,-781,790,1920,-790,271890,3940,-3940,421000000,549000,-549000,24.39,7640,-3280,1461.0,,,1077.69,1009.67,-378.33,91.60,1,q1_q17_dr25_tce,5892.00,174.00,-208.00,4350,87,-203,1.1980,3750,-1610,289805210,46491711,15418
8564587,K01270.01,Kepler-57 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,5729317577,"45,3","-45,3",1385599710,641,-641,5970,2970,-3890,118160,2470,-2470,8650000,17700,-17700,2.41,380,-200,850.0,,,123.03,61.68,-30.46,59.00,1,q1_q17_dr25_tce,5320.00,159.00,-143.00,4589,28,-105,7860,1220,-660,293641300,44657040,14809
10925104,K00156.03,Kepler-114 d,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,11776132317,"69,6","-69,6",1427057530,498,-498,5400,2660,-3350,289710,2610,-2610,14300000,9600,-9600,02.08,130,-120,446.0,,,9.37,02.04,-1.75,163.50,1,q1_q17_dr25_tce,3980.00,79.00,-79.00,4722,30,-33,5400,330,-330,294121430,48349522,13738
8564587,K01270.02,Kepler-57 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,11609085330,251,-251,1339932400,1750,-1750,300,4260,-300,226030,5230,-5230,4890000,15900,-15900,1.71,260,-150,671.0,,,48.06,24.09,-11.90,34.10,2,q1_q17_dr25_tce,5320.00,159.00,-143.00,4589,28,-105,7860,1220,-660,293641300,44657040,14809
8631160,K01271.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,162047950200,1150,-1150,2788805730,508,-508,6630,150,-210,989740,4600,-4600,48400000,15100,-15100,11.52,2070,-2060,437.0,,,8.65,3.96,-3.12,370.20,1,q1_q17_dr25_tce,6309.00,75.00,-82.00,4160,148,-121,1.5670,2810,-2810,294265500,44794300,13632
8552498,K01272.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,530967162,"4,65","-4,65",1338494160,732,-732,1.1670,1302,-628,336590,4930,-4930,2450000,2600,-2600,23.72,13200,-3300,2704.0,,,12644.75,21173.20,-4425.78,125.50,1,q1_q17_dr24_tce,6449.00,163.00,-208.00,4316,104,-310,1.1930,6630,-1660,288867340,44615730,13586
8806072,K01273.01,Kepler-802 b,CONFIRMED,CANDIDATE,9270,0,0,0,0,40058816610,953,-953,1699106300,1930,-1930,8190,130,-5720,559500,10800,-10800,12400000,22400,-22400,3.43,980,-310,489.0,,,13.57,11.36,-3.61,62.60,1,q1_q17_dr25_tce,5668.00,152.00,-169.00,4545,34,-195,8680,2480,-780,286015870,45007771,14862
4455231,K01332.02,Kepler-288 b,CONFIRMED,CANDIDATE,9990,0,0,0,0,6097472330,534,-534,3540591900,6380,-6380,120,4460,-120,343100,15800,-15800,2180000,14200,-14200,2.22,340,-520,1197.0,,,485.84,202.17,-214.51,17.40,3,q1_q17_dr25_tce,5661.00,85.00,-77.00,4090,203,-87,1.5220,2360,-3530,288916440,39594711,15151
4455231,K01332.03,Kepler-288 d,CONFIRMED,CANDIDATE,9910,0,0,0,0,56637918000,7040,-7040,1355197500,9890,-9890,2980,1840,-2980,617200,26000,-26000,5900000,30800,-30800,3.68,570,-850,570.0,,,24.87,10.35,-10.98,20.90,2,q1_q17_dr25_tce,5661.00,85.00,-77.00,4090,203,-87,1.5220,2360,-3530,288916440,39594711,15151
4285107,K01333.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2243016513,"45,2","-45,2",1334508600,1840,-1840,7370,1720,-7370,272100,55700,-55700,3000000,17300,-17300,1.37,260,-120,1167.0,,,438.46,264.13,-107.87,59.10,1,q1_q17_dr25_tce,5462.00,162.00,-146.00,4614,30,-120,7320,1420,-610,296653080,39322689,13980
4150624,K01334.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,8653121600,345,-345,1343014700,3410,-3410,1.2140,360400,-6350,439000,16300,-16300,6550000,21800,-21800,22.58,5250,-1640,772.0,,,84.05,59.78,-20.14,35.70,1,q1_q17_dr25_tce,5421.00,164.00,-164.00,4564,28,-171,8520,1980,-620,289743900,39286301,15454
8972058,K00159.01,Kepler-115 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,8990886210,114,-114,1367392300,1070,-1070,7700,160,-5290,424470,3060,-3060,4700000,5400,-5400,2.78,460,-390,960.0,,,200.35,92.70,-62.82,93.60,1,q1_q17_dr25_tce,5881.00,105.00,-117.00,4315,115,-115,1.1710,1960,-1610,297711850,45261921,13431
9346253,K01388.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,34064566412,"68,6","-68,6",1504520480,163,-163,5240,90,0,961140,1170,-1170,285000000,26300,-26300,15.57,4690,-1570,570.0,,,25.00,22.27,-7.47,1305.90,1,q1_q17_dr25_tce,6161.00,172.00,-215.00,4517,52,-208,8920,2690,-900,293386630,45870270,15443
9002237,K01389.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4350087749,"18,2","-18,2",1348002380,349,-349,9860,5.8920,-340,264280,2300,-2300,236000000,145000,-145000,24.77,7800,-2600,1136.0,,,393.20,362.17,-117.38,192.20,1,q1_q17_dr25_tce,6060.00,162.00,-198.00,4495,52,-208,9530,3000,-1000,283189090,45364170,14855
9288786,K01390.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1744101106,"6,45","-6,45",1345086700,314,-314,6180,1690,-3410,154970,6260,-6260,96800000,78800,-78800,7.21,300,-560,1016.0,,,251.54,55.67,-64.24,152.60,1,q1_q17_dr25_tce,4368.00,132.00,-145.00,4593,49,-18,7030,290,-540,294915860,45783871,15702
8958035,K01391.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,7981187121,"22,8","-22,8",1338021140,240,-240,1.0360,3420,-530,180710,1320,-1320,76100000,46200,-46200,18.75,6060,-2030,966.0,,,205.88,197.13,-61.93,202.10,1,q1_q17_dr25_tce,6217.00,175.00,-197.00,4472,54,-216,9890,3200,-1070,293709050,45286388,14360
9040849,K01392.01,,FALSE POSITIVE,FALSE POSITIVE,870,0,0,1,0,4118775582,"42,2","-42,2",3572612440,706,-706,7540,630,-2440,376000,11700,-11700,26500000,25500,-25500,4.48,1150,-380,1067.0,,,306.75,241.38,-84.39,125.60,1,q1_q17_dr25_tce,5944.00,186.00,-207.00,4579,33,-176,8020,2060,-690,297605290,45360680,15797
9202151,K01393.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,1694740233,"12,8","-12,8",3553575430,547,-547,6710,10,-5340,168640,3230,-3230,14500000,18000,-18000,2.12,140,-150,797.0,,,95.14,21.52,-20.22,92.30,1,q1_q17_dr25_tce,3764.00,75.00,-83.00,4739,33,-33,5270,340,-380,283555540,45614262,15804
7842610,K01453.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,971933156,"2,54","-2,54",1338539250,228,-228,1.4200,2300,-2970,192650,1310,-1310,47900000,27600,-27600,50.75,12900,-6920,1754.0,,,2240.48,1725.09,-762.59,223.10,1,q1_q17_dr25_tce,5592.00,169.00,-169.00,4445,98,-182,9310,2360,-1270,297896580,43563889,15289
7830637,K01454.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,121599127800,1920,-1920,1372746900,1280,-1280,5.0110,691700,-19540,1515960,5810,-5810,105000000,41900,-41900,379.63,107000,-33200,358.0,,,3.87,3.18,-1.01,297.00,1,q1_q17_dr25_tce,6036.00,161.00,-179.00,4551,36,-192,8470,2380,-740,294547390,43533691,14600
4760746,K01455.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,15068060768,"56,8","-56,8",3635497140,259,-259,8800,150,-120,330110,2420,-2420,194000000,111000,-111000,16.43,4620,-1850,742.0,,,71.78,61.67,-23.51,282.80,1,q1_q17_dr25_tce,5982.00,189.00,-232.00,4493,48,-180,9600,2700,-1080,295478300,39867722,15950
7832356,K01456.01,Kepler-855 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,7886632468,"34,8","-34,8",3605141320,308,-308,480,1000,-480,521470,1180,-1180,63300000,18300,-18300,8.99,2640,-1760,996.0,,,232.07,205.05,-100.77,392.30,1,q1_q17_dr25_tce,5847.00,176.00,-193.00,4304,180,-180,1.1350,3330,-2220,295095000,43537579,15014
9643874,K01457.01,Kepler-856 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,8027681123,"19,7","-19,7",3601713550,171,-171,4950,460,-1480,309420,3070,-3070,87300000,23900,-23900,8.43,2250,-750,824.0,,,109.35,90.48,-29.96,461.50,1,q1_q17_dr25_tce,5569.00,183.00,-183.00,4546,33,-187,8870,2370,-790,289603820,46314949,15570
8800954,K01274.01,Kepler-421 b,CONFIRMED,CANDIDATE,,0,0,0,0,704962626000,90500,-90500,4927717800,3980,-3980,8495,63,-3772,1800300,73200,-73200,23200000,58100,-58100,4.53,350,-360,178.0,,,0.24,0.06,-0.05,96.10,,,5305.00,121.00,-95.00,4489,76,-46,8180,620,-660,283256810,45087780,13354
8583696,K01275.01,Kepler-803 b,CONFIRMED,CANDIDATE,9360,0,0,0,0,50286359770,852,-852,1676335100,1330,-1330,180,3260,-170,632120,4640,-4640,11200000,12800,-12800,3.88,620,-560,543.0,,,20.59,09.07,-6.66,99.50,1,q1_q17_dr25_tce,5900.00,105.00,-117.00,4309,132,-108,1.1670,1850,-1680,299221620,44693871,13672
8804283,K01276.01,Kepler-1991 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,22790203510,688,-688,1386851500,2570,-2570,360,4150,-360,503940,7900,-7900,6180000,13900,-13900,2.57,360,-360,634.0,,,38.27,14.48,-11.44,47.70,1,q1_q17_dr25_tce,5478.00,82.00,-74.00,4354,132,-96,1.0530,1470,-1470,285036100,45071060,14766
8804283,K01276.02,Kepler-1991 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,13260797920,980,-980,1390988000,5540,-5540,2200,2500,-2200,391200,16900,-16900,1990000,12400,-12400,1.47,200,-210,760.0,,,78.79,29.80,-23.55,17.60,2,q1_q17_dr25_tce,5478.00,82.00,-74.00,4354,132,-96,1.0530,1470,-1470,285036100,45071060,14766
8552565,K01277.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1061932545,"12,5","-12,5",1338504410,978,-978,7130,1120,-2160,214290,3860,-3860,1340000,2000,-2000,2.29,480,-710,2508.0,,,9391.15,5840.09,-5394.87,80.20,1,q1_q17_dr25_tce,6134.00,167.00,-167.00,3975,259,-111,1.8510,3830,-5750,288902530,44632992,12953
4155328,K01335.01,Kepler-820 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,127833499700,4040,-4040,2934184500,2490,-2490,4160,350,-3800,1091400,11300,-11300,18300000,27400,-27400,9.46,1560,-2140,554.0,,,22.21,9.24,-9.60,76.90,1,q1_q17_dr25_tce,6505.00,71.00,-84.00,3973,180,-105,2.1700,3570,-4920,291020140,39220680,13968
4077526,K01336.01,Kepler-58 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,10218645320,452,-452,1368622000,3770,-3770,4160,340,-4160,380200,11300,-11300,4450000,18000,-18000,2.33,750,-330,920.0,,,169.13,166.28,-60.31,26.60,1,q1_q17_dr25_tce,6100.00,193.00,-214.00,4376,105,-195,1.0830,3500,-1500,296358670,39115189,14820
4077526,K01336.02,Kepler-58 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,15573637000,1010,-1010,1324428200,4360,-4360,9460,50,-6710,532600,18400,-18400,4680000,19600,-19600,2.94,950,-410,799.0,,,96.38,94.75,-34.37,24.70,2,q1_q17_dr25_tce,6100.00,193.00,-214.00,4376,105,-195,1.0830,3500,-1500,296358670,39115189,14820
4077526,K01336.03,Kepler-58 d,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,40101556100,2900,-2900,1327124400,5870,-5870,8680,830,-6230,524600,19000,-19000,5500000,30700,-30700,2.92,950,-400,583.0,,,27.31,26.84,-9.74,19.00,3,q1_q17_dr25_tce,6100.00,193.00,-214.00,4376,105,-195,1.0830,3500,-1500,296358670,39115189,14820
4077526,K01336.04,Kepler-58 e,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,4458148970,290,-290,1343974300,4720,-4720,7540,2230,-5480,286700,15200,-15200,1880000,14500,-14500,1.61,520,-220,1212.0,,,511.60,502.96,-182.45,14.30,4,q1_q17_dr25_tce,6100.00,193.00,-214.00,4376,105,-195,1.0830,3500,-1500,296358670,39115189,14820
8937021,K01394.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,5663621501,"67,1","-67,1",1338900900,1050,-1050,1690,2700,-1690,129680,3710,-3710,12300000,36000,-36000,2.47,240,-190,774.0,,,84.76,29.76,-20.31,39.80,1,q1_q17_dr25_tce,4917.00,148.00,-133.00,4601,36,-54,7230,690,-570,284791020,45228989,15444
8935810,K01395.01,Kepler-1747 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,6230335000,101,-101,1812956600,1340,-1340,8080,920,-5950,164930,5140,-5140,14500000,47200,-47200,3.70,740,-310,875.0,,,138.33,87.09,-37.97,31.60,1,q1_q17_dr25_tce,5477.00,172.00,-191.00,4557,27,-153,8650,1730,-740,284209660,45258080,15977
2441495,K00166.01,Kepler-479 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,12493407250,124,-124,1384622320,841,-841,5940,2700,-3950,226140,2870,-2870,7160000,10800,-10800,2.20,170,-100,649.0,,,42.08,10.56,-6.76,76.20,1,q1_q17_dr25_tce,5207.00,103.00,-103.00,4561,32,-63,7950,600,-370,291021850,37769791,13575
9455556,K01396.01,Kepler-294 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,6626434410,166,-166,1839878900,1920,-1920,1110,3020,-1110,317520,6090,-6090,8150000,21700,-21700,2.54,310,-120,895.0,,,151.59,49.33,-22.13,40.60,1,q1_q17_dr25_tce,5616.00,76.00,-84.00,4529,18,-102,9030,1090,-430,287392000,46059311,15843
9455556,K01396.02,Kepler-294 b,CONFIRMED,CANDIDATE,9920,0,0,0,0,3701220610,138,-138,1802717200,3090,-3090,1780,2650,-1780,252300,10200,-10200,3270000,18700,-18700,1.62,190,-80,1087.0,,,330.02,107.38,-48.19,19.60,2,q1_q17_dr25_tce,5616.00,76.00,-84.00,4529,18,-102,9030,1090,-430,287392000,46059311,15843
9427402,K01397.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,6247030799,"89,3","-89,3",3569097200,1030,-1030,390,3550,-390,148480,3650,-3650,15000000,38500,-38500,1.89,150,-190,512.0,,,16.23,4.25,-4.11,44.80,1,q1_q17_dr25_tce,3821.00,76.00,-84.00,4764,48,-36,4870,390,-470,299677700,45972328,15369
3732821,K01207.01,Kepler-790 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,13734740710,421,-421,1423275200,2580,-2580,9410,110,-6580,276900,13700,-13700,7460000,27900,-27900,2.71,310,-310,634.0,,,38.11,15.01,-11.24,31.00,1,q1_q17_dr25_tce,5196.00,153.00,-138.00,4524,88,-72,7720,880,-880,286917110,38872219,15187
3962440,K01208.01,,CANDIDATE,CANDIDATE,,0,0,0,0,700002982170,0,0,2494420500,1400,-1400,1430,2164,-1429,765250,9390,-9390,32500000,66900,-66900,6.43,3550,-680,238.0,,,0.76,1.27,-0.23,60.30,,,6487.00,164.00,-215.00,4397,60,-329,1.1180,6170,-1180,293618770,39022572,13594
3534076,K01209.01,,CANDIDATE,CANDIDATE,,0,0,0,0,272086835300,8510,-8510,3781372100,2020,-2020,3629,1110,-3629,271450,9370,-9370,55700000,296000,-296000,5.95,2670,-530,251.0,,,0.93,1.33,-0.25,21.50,,,5587.00,208.00,-168.00,4548,47,-273,7910,3550,-710,288314360,38693291,15166
3962357,K01210.01,Kepler-791 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,14553874880,987,-987,1341166900,4490,-4490,9550,120,-6710,697300,28000,-28000,3200000,13300,-13300,3.45,620,-630,939.0,,,183.48,84.88,-67.13,26.80,1,q1_q17_dr25_tce,6143.00,73.00,-85.00,4177,149,-122,1.5070,2730,-2730,293595830,39029480,14377
9110357,K00016.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,895277575,"5,07","-5,07",1334119860,504,-504,9280,220,-450,271100,11200,-11200,5350000,4800,-4800,9.27,2270,-4560,4253.0,,,77480.31,56723.64,-60586.17,132.10,1,q1_q17_dr25_tce,8040.00,224.00,-336.00,3707,432,-108,3.3250,8170,-16340,298344210,45409920,13574
8394721,K00152.04,Kepler-79 e,CONFIRMED,CANDIDATE,9760,0,0,0,0,81063789500,4080,-4080,1395349200,4300,-4300,5840,3600,-3790,300100,12600,-12600,4760000,26000,-26000,03.01,560,-460,511.0,,,16.12,8.24,-5.53,19.40,4,q1_q17_dr25_tce,6198.00,111.00,-136.00,4237,130,-117,1.3240,2470,-2020,300517120,44381580,13914
8609450,K01278.01,Kepler-282 d,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,24805677500,1030,-1030,1450752600,3190,-3190,70,4150,-70,614800,10200,-10200,6240000,16500,-16500,2.16,220,-220,588.0,,,28.22,8.80,-6.99,39.40,2,q1_q17_dr25_tce,5600.00,112.00,-100.00,4455,102,-77,8720,880,-880,284677280,44797680,15204
6541920,K00157.01,Kepler-11 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,13024933070,126,-126,1381761570,779,-779,40,3370,-40,457060,2830,-2830,7780000,6700,-6700,2.88,190,-180,786.0,,,90.10,20.51,-16.81,119.30,2,q1_q17_dr25_tce,5657.00,113.00,-101.00,4364,55,-45,1.0460,680,-680,297115110,41909142,13709
8609450,K01278.02,Kepler-282 e,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,44347193600,1720,-1720,1613173800,3100,-3100,2730,1610,-2730,643000,10600,-10600,7920000,20600,-20600,2.45,250,-250,484.0,,,13.00,04.05,-3.22,40.50,1,q1_q17_dr25_tce,5600.00,112.00,-100.00,4455,102,-77,8720,880,-880,284677280,44797680,15204
8609450,K01278.03,Kepler-282 b,CONFIRMED,CANDIDATE,8960,0,0,0,0,9220769100,1400,-1400,1380072000,14500,-14500,370,4110,-370,490700,27900,-27900,1400000,11600,-11600,01.02,110,-100,817.0,,,105.63,32.94,-26.19,13.20,4,q1_q17_dr25_tce,5600.00,112.00,-100.00,4455,102,-77,8720,880,-880,284677280,44797680,15204
8609450,K01278.04,Kepler-282 c,CONFIRMED,CANDIDATE,9920,0,0,0,0,13639664800,2300,-2300,1417301000,11700,-11700,1050,3440,-1050,542500,30000,-30000,1630000,13200,-13200,1.10,110,-110,717.0,,,62.60,19.52,-15.52,13.30,3,q1_q17_dr25_tce,5600.00,112.00,-100.00,4455,102,-77,8720,880,-880,284677280,44797680,15204
4243911,K01337.01,Kepler-821 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,1922799706,"46,9","-46,9",1345017400,1990,-1990,360,4390,-360,186040,6540,-6540,2600000,10200,-10200,1.28,110,-50,1215.0,,,514.44,122.17,-70.37,30.10,1,q1_q17_dr25_tce,5194.00,72.00,-83.00,4559,22,-72,8150,670,-330,285617460,39379532,14829
4466677,K01338.01,Kepler-822 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,3222975318,"92,9","-92,9",1780701000,2300,-2300,3300,1360,-3300,292470,7900,-7900,2330000,8400,-8400,1.47,400,-210,1239.0,,,558.65,446.54,-197.63,31.30,1,q1_q17_dr25_tce,5823.00,157.00,-174.00,4427,101,-188,9600,2610,-1400,292276120,39550179,14609
4466677,K01338.02,,CANDIDATE,CANDIDATE,9990,0,0,0,0,42037066200,4280,-4280,1782500600,7480,-7480,6720,20,-5170,628200,22000,-22000,2670000,18300,-18300,1.66,450,-240,527.0,,,18.16,14.52,-6.42,14.70,2,q1_q17_dr25_tce,5823.00,157.00,-174.00,4427,101,-188,9600,2610,-1400,292276120,39550179,14609
4466677,K01338.03,,CANDIDATE,CANDIDATE,7540,0,0,0,0,21011206800,2910,-2910,1326336000,11500,-11500,8530,160,-5980,450700,31900,-31900,1640000,17000,-17000,1.40,380,-200,663.0,,,45.79,36.61,-16.20,10.20,3,q1_q17_dr25_tce,5823.00,157.00,-174.00,4427,101,-188,9600,2610,-1400,292276120,39550179,14609
4135665,K01339.01,Kepler-823 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,4168118390,160,-160,1348962100,2900,-2900,7090,210,-5120,280840,9820,-9820,2630000,11700,-11700,2.28,350,-440,1277.0,,,628.73,256.92,-238.49,26.70,1,q1_q17_dr25_tce,5689.00,77.00,-77.00,4202,162,-108,1.3130,2040,-2500,284582550,39220211,14801
9269281,K01398.01,Kepler-1748 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,5823489110,133,-133,3549960200,1600,-1600,8770,500,-6210,224410,5240,-5240,8890000,26500,-26500,3.00,870,-280,955.0,,,196.33,170.06,-55.90,38.10,1,q1_q17_dr25_tce,5774.00,172.00,-189.00,4526,48,-192,8640,2490,-830,285967860,45739071,15898
9100484,K01399.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,8750597750,336,-336,3582423300,2780,-2780,3300,1170,-3300,282880,8520,-8520,8820000,35400,-35400,2.27,230,-130,682.0,,,51.00,20.05,-11.97,28.30,1,q1_q17_dr25_tce,4942.00,177.00,-177.00,4599,20,-75,7790,780,-460,295760830,45457390,15920
9157908,K01400.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,9414750560,230,-230,1423293600,1870,-1870,1.1480,145600,-770,473600,10200,-10200,4830000,10200,-10200,19.33,6220,-2070,962.0,,,202.58,187.35,-60.97,55.20,1,q1_q17_dr25_tce,6406.00,158.00,-206.00,4436,67,-216,1.0330,3320,-1110,293174160,45521229,13660
9030447,K01401.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,566690060,"15,2","-15,2",1338129400,1380,-1380,7102,482,-5054,216740,6660,-6660,1050000,2800,-2800,1.52,970,-240,2955.0,,,18023.71,35863.57,-7051.64,53.80,,,6899.00,185.00,-255.00,4273,90,-360,1.3860,8870,-2200,294790010,45391621,13440
9034103,K01402.01,Kepler-832 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,7139697050,290,-290,1371865200,3480,-3480,270,4250,-270,398100,10900,-10900,5130000,21400,-21400,2.24,650,-260,965.0,,,205.23,180.35,-65.83,27.80,1,q1_q17_dr25_tce,6014.00,190.00,-211.00,4486,48,-192,9930,2860,-1140,295926090,45383862,15906
9214942,K01403.01,Kepler-833 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,18754702380,527,-527,1417172000,2260,-2260,340,4320,-340,303310,7640,-7640,9950000,34400,-34400,1.67,130,-180,382.0,,,05.03,1.80,-1.69,33.20,1,q1_q17_dr25_tce,3976.00,159.00,-177.00,4721,54,-41,5400,420,-580,290479950,45600700,15473
3858704,K01211.01,,FALSE POSITIVE,FALSE POSITIVE,10,0,0,1,0,3003632190,136,-136,1356412900,4240,-4240,7270,0,-5370,373200,11100,-11100,1010000,3200,-3200,1.43,240,-240,1571.0,,,1441.44,643.09,-494.12,38.50,1,q1_q17_dr25_tce,6309.00,88.00,-75.00,4217,149,-108,1.3200,2240,-2240,293648410,38976021,12476
3749134,K01212.01,Kepler-792 b,CONFIRMED,CANDIDATE,9970,0,0,0,0,11301230360,753,-753,1349185500,4830,-4830,1170,3290,-1170,402200,14200,-14200,2770000,16600,-16600,1.85,280,-230,852.0,,,124.42,49.34,-33.76,18.50,1,q1_q17_dr25_tce,5730.00,77.00,-77.00,4340,110,-110,1.1220,1690,-1380,292006810,38820728,14981
3556220,K01213.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,796722833,"18,9","-18,9",1330798500,2140,-2140,6010,1410,-3850,245510,8120,-8120,1070000,3000,-3000,1.44,220,-350,2401.0,,,7844.64,3082.65,-3558.35,43.90,1,q1_q17_dr25_tce,5959.00,80.00,-71.00,4121,231,-99,1.3340,1990,-3240,294350490,38602131,13379
3660924,K01214.01,Kepler-793 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,4241536290,220,-220,1334552200,3920,-3920,2570,1870,-2570,297100,14700,-14700,1880000,12400,-12400,1.44,390,-280,1177.0,,,452.95,368.97,-190.84,18.00,1,q1_q17_dr25_tce,5776.00,172.00,-155.00,4340,185,-185,1.0470,2830,-2060,295216640,38774330,14621
3939150,K01215.01,Kepler-277 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,17324191080,637,-637,1420997700,3230,-3230,7640,1480,-5310,804500,10200,-10200,2410000,5300,-5300,3.14,450,-760,964.0,,,204.10,84.23,-95.49,49.10,1,q1_q17_dr25_tce,5968.00,120.00,-108.00,3972,210,-84,1.8570,2640,-4520,286583160,39077202,13420
8628758,K01279.01,Kepler-804 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,14374575720,331,-331,1382018900,1920,-1920,350,3840,-350,478920,5700,-5700,3360000,6600,-6600,1.94,290,-240,779.0,,,87.24,37.61,-25.30,55.20,1,q1_q17_dr25_tce,5768.00,115.00,-115.00,4358,121,-110,1.0670,1600,-1310,293372250,44785141,13749
8628758,K01279.02,Kepler-804 c,CONFIRMED,CANDIDATE,9710,0,0,0,0,9651883310,590,-590,1321594700,4910,-4910,1220,3420,-1220,429600,16100,-16100,1030000,5800,-5800,01.08,160,-140,890.0,,,148.32,63.94,-43.02,19.80,2,q1_q17_dr25_tce,5768.00,115.00,-115.00,4358,121,-110,1.0670,1600,-1310,293372250,44785141,13749
8509361,K01280.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,6099011800,205,-205,1355235700,3020,-3020,6880,2420,-4270,361120,9570,-9570,2280000,6900,-6900,3.16,720,-1570,1374.0,,,842.53,591.02,-650.60,39.30,1,q1_q17_dr25_tce,5743.00,174.00,-156.00,3881,517,-138,1.9710,4510,-9770,296717350,44579659,13951
